artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year
ARYFXQ21187FB4DAEF,27.53092,"Laredo, TX",-99.502,Poncho Sanchez,307.09506,1,SOGOISU12AAF3B27B1,Co Co My My,2002
ARGSFKD119B866928A,,"Braintree, MA",,A Rocket To The Moon,220.00281,1,SORSJVO12AB017D537,Baby Blue Eyes (Album Version),2009
ARLWWAE1187B9B0F17,62.19845,Sweden,17.55142,Entombed,209.76281,1,SOTLZLK12A8C142CBF,Seeing Red,2000
ARUVJW41187B9ADA0B,,,,Bram Vermeulen,311.7971,1,SOEWPQX12A6D4FAF1E,De Tafel,1994
ARIF3EV1187B9B8522,43.00029,Wyoming,-107.55405,Paul Taylor,453.58975,1,SODIWEO12AB018479E,Apogee (ft. TechTonic),0
ARHVR5D1187B9AEB6D,,"Birmingham, England",,Jamelia,255.79057,1,SOGNBSF12A6310F1DC,Bounce,2002
AROJZRU1187FB508F3,,,,Samuel L Session,434.38975,1,SOVAGXR12AB018D6B1,Big Bad Drum,2009
ARQ1YVN1187B98F652,,,,Jimmy Nail,266.762,1,SOXZIRA12A67ADEA54,Hands Of Time,0
ARDY3451187B9A0226,38.68193,"Dry Ridge, KY",-84.59431,Skeeter Davis,125.77914,1,SOVKZIU12AB0180A2D,Am I That Easy To Forget,1995
ARAYDD71187FB5B775,32.0451,"Tel Aviv, Israel",34.76971,Avishai Cohen,263.26159,1,SOFJHRN12AB017CF8B,Aurora,0
AR8KM711187B98CD0D,,London,,Belleruche,361.42975,1,SOVWXLN12A8C130261,Northern Girls,2006
ARKU15L1187B99198D,47.50622,"Budapest, Hungary",19.06482,Miklos Rozsa,324.46649,1,SOUWPFR12A8C13EEC4,'Pathétique' Sonata (Op. 13 - II: Adagio Cantabile),0
ARF69SG1187B9B341D,52.94922,"Nottingham, England",-1.14392,Alvin Lee,349.36118,1,SOTKPJE12A58A7F69C,I Don't Give A Damn,1995
ARVN9FZ1187FB393F1,,"Dundee, Scotland",,Snow Patrol,284.1073,1,SOOPVJI12AB0183957,Just Say Yes,2009
ARY6PB61187FB45550,,,,Dub War,301.24363,1,SOVQTMI12A8C145207,Gorrit,1994
ARHLT3W1187FB5711F,,"Belo Horizonte, Brazil",,Sepultura,255.32036,1,SOQRJUT12A8AE46A1C,Orgasmatron (Reissue) (Album Version),1991
ARIGHFP1187B9A4467,,,,The Old Dead Tree,186.46159,1,SOCQWNL12A6D4FCE3D,Down: My Friends,2005
ARM0P6Z1187FB4D466,,"Sheffield, South Yorkshire, Engla",,Arctic Monkeys,141.13914,1,SOQLNEY12B0B8062FA,Dancing Shoes,2004
AR1A3QW1187FB50994,,,,Magma,359.6273,1,SOCQFFU12AB018DC0C,Mekanik Kommandoh,0
ARSZIBW1187B994053,,,,James Newton Howard,54.96118,1,SOGPNMB12A8C141375,Photographs,1999
AR8UZXF1187B9AB868,40.71455,NY - New York City,-74.00712,Soltero,182.12526,1,SORAHAG12AB0182BD0,Songs Of The Season,0
AR22GNA1187B9AA754,52.88356,UK - England - North East,-1.97406,Ochre,342.9873,1,SOYBTST12AB01894F1,Vegas,2006
ARO5T1P1187B9AC680,40.65507,"Brooklyn, New York",-73.94888,Lou Reed,111.15057,1,SOKHSHK12AB017BBDC,Intro,0
AR7LVSR1187FB3E1F2,44.11559,Oregon,-120.51484,Skye,208.24771,1,SOUFDQA12A58A7C89A,Stop Complaining,0
ARJQZ1U1187FB5B3B0,,Reno NV,,Cobra Skulls,104.17587,1,SOJQMQP12AF72A1B84,Bad Apples,2009
ARZ1F401187FB5B0A3,,,,Baaba Maal_ Mansour Seck,271.46404,1,SOGPSXQ12A58A7BFFF,Daande Lenol,1992
ARQV5DS1187B9B23FF,37.77916,"San Francisco, CA",-122.42005,The Court & Spark,170.73587,1,SOWHSQM12AB018BE02,Witch Season,2004
AR7FUJJ1187B9A9DB7,,"Los Angeles, CA",,Seals and Crofts,187.48036,1,SOKDGUL12AB017D9F7,When I Meet Them,1971
ARDDEIW122ECCBE237,40.71455,NY - New York City,-74.00712,Dizzy Reece,410.17424,1,SOEEWXA12A6D4F8D21,Goose Dance,0
AR8CELT1187FB36D74,,,,O Terco,191.65995,1,SOUONGC12A6D4F8E1F,Casa Encantada,1976
ARJV78P1187FB3E711,,,,Cdatakill,171.65016,1,SOJJIVT12AB0188F02,Meth-Head Trance,2007
AR0LEGJ1187B9ABD2F,,,,Malignancy,81.162,1,SOSMOPO12A8AE4825E,Indigenous Pathogen,2007
ARXD91G1187B99F2CD,49.26044,"Vancouver, British Columbia, Cana",-123.11403,Black Mountain,208.8224,1,SOIFCJM12A6D4FBD46,Bicycle Man,2004
ARCZC791187B991DF4,,"Stockton, California",,Chris Isaak,179.64363,1,SOLIXJQ12A6D4F8C4D,San Francisco Days (Remastered Album Version),2006
ARCHUCU1187B9A53A7,,,,The Proclaimers,184.42404,1,SOUACZI12A6D4F7C29,The Joyful Kilmarnock Blues,1987
ARQ6JKR1187B99CC19,50.06007,"Crakow, Poland",19.93259,Grzegorz Turnau,227.26485,1,SOHVDTL12A6D4FA1F3,Lanckorona,2006
ARJM42R1187B9B69AA,,"New Brunswick, NJ",,Jaheim,227.18649,1,SOXSHHF12AB0185B3D,Closer (Album Version),2010
ARAH1Y21187B9AFC50,,,,Coolio,179.80036,1,SOYJHXR12A6D4F9349,Sticky Fingers (LP Version),1993
ARBBRM31187B9AFE9D,,,,Jan Garbarek_ The Hilliard Ensemble,483.3171,1,SOGOLJN12A81C218BD,Primo tempore (Anonymus),1994
ARDNS031187B9924F0,32.67828,Georgia,-83.22295,Tim Wilson,164.96281,1,SOVWTMN12A6D4F8ACF,Naked Enough,0
ARWMDN41187B9AB88F,,,,Triana,269.06077,1,SOYVSIK12A8AE46EC6,Dialogo,0
AR37ILI1187B98E27B,,"London, England",,Shriekback,297.92608,1,SOXSNIW12AB018681A,Running On The Rocks,1986
ARHBWOZ1187FB3FD53,,ITALY,,Utopia,208.14322,1,SOTLRMZ12A58A7DED5,Magic Dragon Theatre,0
ARYMF001187FB436D5,,,,Casey Driessen,353.64526,1,SOJLWWT12A8C143CB4,Country Blues,0
ARSP62A1187FB3BD00,,,,George Thorogood And The Destroyers,198.05995,1,SOZRULA12A58A776CF,Smokestack Lightning,1988
ARXDXXK1187FB51B6B,56.95468,Canada,-98.30897,Fred Eaglesmith,238.05342,1,SOQFUAZ12AC468BB1D,Lucille,1997
ARNF13I1187FB562A5,,"Bristol, England",,Massive Attack,88.97261,1,SOVYRGY12A67020A0D,Atta' Boy,2004
ARCP84R1187B991789,39.73926,Illinois,-89.50409,Chopin,316.26404,1,SOTWLST12A58A761FC,Etude No3 In E Major Op,0
ARUWNJ31187FB4D031,,"Los Angeles, CA",,The Aggrolites,186.72281,1,SOVUIMS12A81C21106,Lucky Streak,2007
AR6KYS71187B9A2951,29.95369,"New Orleans, LA",-90.07771,Louis Prima,183.58812,1,SOOHZIG12A8AE470EB,If You Were The Only Girl In The World,2008
ARXKTL81187B9B24F3,,,,Black Strobe,289.04444,1,SOMPIXC12A58A7869F,You Should Be,2007
ARTKU4Y1187FB3BEA6,,"Tokyo, Japan",,Dir en grey,290.16771,1,SOVTITV12A81C2168B,Dead Tree,2005
ARTYQWG1187B9B3EFC,,,,3rd Force,312.81587,1,SOAUCWO12A8C13448D,Step Into My Life,0
AR3TG3X1187FB4D577,52.51607,"Berlin, Germany",13.37698,Atari Teenage Riot,249.46893,1,SOTDNWF12AB0186452,Revolution Action,1999
ARMSWRC1187FB4CD02,,"Reston, Virginia",,Avail,162.89914,1,SOYUATG12AB0187986,Pinned Up (Live),2006
ARK33601187B990BF8,,,,Tabla Beat Science,934.97424,1,SOQQAWX12AB0180139,Magnetic Dub,2002
ARXZTKV11F4C83CA1E,36.84682,"Norfolk, Virginia",-76.28507,Jackiem Joyner,257.802,1,SOFVLOC12A6D4FCCCB,Babysoul,2007
AR3NHIA1187B9AC99B,23.73606,LOS ANGELES via CHICAGO,-103.99279,My Life With The Thrill Kill Kult,381.98812,1,SOTHWQM12A67ADB200,Jungle Of Love (Album Version),2007
ARIF6IS1187B98FDEB,53.34376,"Dublin, Ireland",-6.24953,Primordial,508.3424,1,SOKANNU12AB0183D18,The Burning Season (Live),1998
AR0H2L21187FB3B2C3,34.05349,"Gueyden, LA",-118.24532,Nathan Abshire,160.9922,1,SOKIFXT12A8AE48110,Iota Two Step,1993
ARGM4PB1187FB3DEFB,43.37011,"Baimorto, La Coruna, Spain",-8.39646,Luz,220.57751,1,SOUYDOX12A58A7B12F,A Veces Un Cielo,2002
ARU8RC11187B9892A6,,,,Hugo Strasser Und Sein Tanzorchester,198.42567,1,SOZSORR12A6D4F6F64,In The Mood (Jitterbug),0
AROXI711187B991BC4,,,,Twelfth Night,259.00363,1,SOWXTPB12AB018229D,Take A Look (Part 4),0
ARCHFMZ12086C12F4E,27.9758,Florida,-81.54106,Fire Ball,195.05587,1,SOZZOIS12A8C13ACF4,Nuff Respect (Birch Remix),0
AR68OGM1187FB5709D,34.07292,"BEVERLY HILLS, California",-118.39981,Helen Forrest,141.06077,1,SOFQHPQ12A6D4F76E1,Out Of This World,0
ARAEHFY1187FB4CEF2,41.87546,"Glen Ellyn, IL",-88.06573,Laurie Anderson,38.00771,1,SOMTGLZ12A8C137B7D,Running Dogs [Live Album Version],0
ARZOVSX12454A3E68F,,,,Kierra Sheard,307.04281,1,SOQUVZG12A6D4FA7D2,Sweetest Thing,0
ARB2R511187FB3A9A1,54.31392,Great Britain / UK,-2.23218,Demented Are Go,154.95791,1,SOVDSNR12A58920564,Satans Rejects,0
ARRH8KD1187FB52355,,,,Vacca,225.09669,1,SORQEJX12A81C223B5,Mille Problemi,0
ARMPD0R11A348F02A0,,,,Birds Of Avalon,185.15546,1,SOFWHNN12A8C139CDF,Hazy 98,0
ARF2VXV1187B98E54B,,,,Julien Doré,105.69098,1,SOMRMGP12A8AE47D04,Dans Tes Rêves,2008
ARQJP041187B9B5093,51.3599,"Hagen, W. Germany",7.47125,Nena,315.6371,1,SOEBAUR12A8C1320FA,Gestern Nacht,1985
AROYDBO1187B98E93F,34.05349,California - LA,-118.24532,Fobia,282.64444,1,SOTNTQU12AC9075A50,Sin Querer,1996
AROJAG11187B9B71A3,51.50632,London,-0.12714,The Chap,216.2673,1,SOBUUHE12A8C143DD8,What's Love Got to Do With It,2008
ARJ5LS21187B991003,42.33168,"Detroit, MI",-83.04792,Twiztid,166.922,1,SOCWUOO12AC392B5DA,Hollywood_ I'm Coming,0
ARML3X41187FB35F2E,,,,Jason Mraz,369.94567,1,SOYDYJV12A8C13B5CC,No Stopping Us [Eagles Ballroom Live Version],0
ARR6VQ01187B990E9B,,,,Kotiteollisuus,852.45342,1,SOYDGWS12AB01837FF,Alussa oli,2002
ARPBMSQ1187B98AE69,52.88356,UK - England - South East,-1.97406,Sounds from the Ground,502.69995,1,SOTMMVC12AF72A0207,London Fields,2004
ARGXHHA1187FB41FBB,,,,Optiganally Yours,201.482,1,SOJXIGE12A58A78E52,Gepetto,2000
ARWTFGY1187B992CBA,40.01574,"Boulder, CO",-105.27924,The String Cheese Incident,421.48526,1,SOYHRJQ12AC468A9D3,Search,2001
ARDNY8K1187FB4CC9E,62.19845,Sweden,17.55142,Taken By Trees,99.02975,1,SOLNJBK12A582A2BD9,Above You,2008
ARYGKAY1187FB4A56B,39.7666,"St. Joseph, MO",-94.85607,Coleman Hawkins,166.05995,1,SOGPGTR12AC4686E61,I Cross My Fingers,0
ARN2PVF1187B9B0DB3,,Colorado,,Reed Foehl,213.002,1,SOTTBXU12AB0189281,Days Are Like,2004
ARW5IF01187B9AEA98,33.6671,"Orange County, CA",-117.76505,Sugar Ray,161.82812,1,SOSXDVD12A58A7D78C,Mean Machine (Remastered LP Version),2005
ARFNZIJ12086C12473,,,,Freshman 15,177.162,1,SOZUSTR12A58A7F896,Count On It,2009
ARCU3AN1187B989EA0,,,,Bas-Sheva,178.65098,1,SOLHRRP12A6D4F4A3B,Lust (1995 Digital Remaster),0
AR6A5RI1187FB39625,39.10644,"Cincinnati, OH",-84.50469,Over The Rhine,256.54812,1,SOSBZSY12A8C135908,My Funny Valentine,2005
ARYH64T1187FB5C516,,,,Jennifer Rostock,218.46159,1,SOBXDBI12A8C139261,Himalaya,2008
ARARVH61187FB49215,55.8578,"Glasgow, Scotland",-4.24251,The Twilight Sad,304.8224,1,SOGTCZT12A58A7AF79,The Weath-er Is Bad,2008
ARBAYN91187B999531,,,,Bloodsimple,253.93587,1,SOASVZI12A6701F427,Flatlined (Album Version),2005
ARVWMRK1187FB5B32D,32.61436,Alabama,-86.68073,Iron Horse,266.13506,1,SOZWKKC12A8C134729,Stairway To Heaven,2004
ARZ7DF01187B9998EF,,,,Santos e Pecadores,290.79465,1,SORJASX12A8C146481,Momento Final,0
ARMIWJY122ECCBE43D,33.62646,South Carolina,-80.9474,Pachino Dino feat. Spice-1,212.37506,1,SOEUTLT12A58A7CD0A,See Me,0
ARX7I3T1187B991E9D,,,,Darude,384.13016,1,SOYPHMK12AB018CDC3,I Ran (So Far Away) Tech Mix,0
ARNLO2P1187B9A3ECD,-24.9162,Australia,133.39311,Brian May,194.06322,1,SOHDPGG12A6D4F67A3,Last Horizon (Live At Brixton Academy),0
AR5KHL41187B9ADE2A,,,,Jyve V,191.92118,1,SORXBMW12A6310E268,Maria Morena,0
AR1FMBJ1187B992A46,,,,Melotron,416.1824,1,SOGRBHV12AB01823C4,Lebenslauf,2005
ARI66OL1187B9AFA5B,39.29055,"Baltimore, MD",-76.6096,Wilderness,252.31628,1,SONHJIK12AB0183E57,Silver Gene,2008
ARC7MRK1187B98A262,,,,Scissorfight,136.80281,1,SOJNUVC12AB017ED52,Planet Of Ass,2001
ARE602H1187FB3B8F8,40.85251,"Long Island, NY",-73.13585,Brand New,195.05587,1,SOSGFNT12AB0182B70,Failure by Design,2001
ARJWK3M1187B98D679,,,,Eden's Bridge,337.13587,1,SOZIVOA12A6D4FA4BD,By My Spirit  (),0
AR7K3KZ1187FB5A3CE,56.95468,Canada,-98.30897,Red Rider,265.63873,1,SOJEUBG12A8C13DF82,Caught In The Middle,1981
ARSE5NP1187B9B98AB,,"Chicago, IL",,Twista & The Speedknot Mobstaz,377.86077,1,SOKFBHX12A8AE466DB,Warm Embrace (LP Version),0
AR026PU1187FB43FD9,,,,The Vapors,173.45261,1,SOOQFMH12AB0185909,Spring Collection,1980
ARUTEVA1187B9AE391,,"KENT, Washington",,Blackstreet,229.56363,1,SOXQCCZ12A6D4FA785,Friend of Mine,2003
AR7Y6JX1187FB4D9B3,,"Washington, D.C.",,Bad Brains,118.04689,1,SOHLSKT12A6D4F71B4,At The Atlantis,1996
ARFK98R1187B9B0552,43.64856,"Toronto, Ontario, Canada",-79.38533,Pursuit Of Happiness,190.04036,1,SOROADL12A58A7C995,No Safe Place,0
AR0C80V1187B990100,,,,Richie Spice,232.6722,1,SOPWQVC12AB01835BF,Bet You Never Know,0
ARALWRU1187B9A86E5,39.49974,Utah,-111.54732,Paul Cardall,260.25751,1,SOLXRPT12A6D4F7343,Redeeming Love,0
ARDGPFY1187B9A371B,,,,Long Beach Dub Allstars,282.61832,1,SOCXKCF12AF729F898,Kablammin' It,2001
ARRIYKX1187FB3F672,,,,Pereza,166.55628,1,SOWWYCN12A8C141D83,Hazmelo,2004
ARIRP6U1187B98B337,,,,Virgos Merlot,224.83546,1,SODLPCM12A58A7C60F,Disregarding (LP Version),1999
ARJU6951187B98F851,47.83888,"Weilheim, Germany",11.14466,The Notwist,129.56689,1,SOTKHSP12A6D4FCB7D,Gone Gone Gone,2008
ARR96K01187B98D520,44.23153,"Kingston, Ontario, Canada",-76.47933,Arrogant Worms,243.3824,1,SOLENJJ12AB018A5AA,Proud To Be Canadian,1997
ARXWAQQ1187B9AE954,,"Newark, NJ",,Redman,185.83465,1,SOPOJVI12A58A7E706,Jam 4 U,1992
AR4UYK91187FB36122,51.4536,"Lewisham, London, England",-0.01802,David Sylvian,207.12444,1,SOUQGBW12A6D4F7E02,A Brief Conversation Ending In Divorce,1989
AR02IU11187FB513F2,,"New York, NY",,Tito Puente,444.3424,1,SOQBKET12A8C142222,Tito's Odyssey,0
AR6U4801187B9A8C45,,,,Boney James And Rick Braun,243.48689,1,SOSZHRE12AB018BB5F,Shake It Up (Album Version),2000
ARLHO5Z1187FB4C861,,"New York, NY",,Beastie Boys,247.7971,1,SOJHMFW12B0B80B79B,Shadrach,1989
ARXZAV31187FB3CE61,,,,Academy/Marriner,377.10322,1,SOEVIQU12A8C134A62,Andante Cantabile (String Quartet No 1 In D Major,0
ARY66LU1187B9AB5C8,,,,Fight,302.52363,1,SOHMALJ12A6D4FD771,I Am Alive,1995
AR040M31187B98CA41,,,,The Bug Featuring Ricky Ranking,309.28934,1,SOMOSOM12A8C13D618,Judgement,2008
ARIT4JG1187FB46250,,,,Chicane,380.18567,1,SOSMTZD12A8C143887,Wake Up,0
AR5HTD51187B9AE99B,,,,Kosheen,218.64444,1,SONGZNL12A67ADFA6A,Overkill (original),2007
ARM2L4M1187B9B5F51,,,,FreQ Nasty,284.1073,1,SOJNUHU12AB0186C86,Come Let Me Know,0
AR2NCEA1187FB5C56D,43.65914,"Portland, ME",-70.25665,Sole,214.20363,1,SOVGFDH12A58A7DB20,Manifesto 232,2005
ARNE5GD1187FB377B6,43.64856,"Toronto, Ontario, Canada",-79.38533,The Tea Party,171.2322,1,SOUGNPD12AB01874F2,Silence,1995
AR1VG6L1187B999D3F,50.44332,"Cornwall, England",-4.93986,Subhumans,163.21261,1,SOLAOEO12A8C13FDFA,Slave to My Dick,0
ARN0YZ71187B9BA57B,,British Columbia,,Michael Bublé,170.21342,1,SOGAATY12A8C132A4D,L O V E (Album Version),0
ARWM2VD1187FB52FC6,51.16418,Germany,10.45415,Krypteria,192.44363,1,SOZMZLT12A58A7EB7D,Going My Way,2005
ARV4GYZ1187B9B8171,,"Milwaukee, WI",,Violent Femmes,265.74322,1,SOBQWQH12AB0189A22,Fool In The Full Moon,1989
ARSE5NP1187B9B98AB,,"Chicago, IL",,Twista,368.03873,1,SOLPNHG12A8AE47934,It Feels So Good (Album Version),1997
AR4YYCG1187B9BA09E,4.65637,Bogotá Colombia,-74.11779,Aterciopelados,241.37098,1,SOLNDSZ12A58A7FC62,Dia Paranormal,2008
ARKE6XC1187B991839,,,,Merche,202.37016,1,SODZLJT12A8C13BD4C,Me Han Vuelto Loca,2004
ARD3OO31187FB4F937,50.7266,"D�orf, Germany",6.51747,Mouse On Mars,316.76036,1,SOKUJRJ12A6D4FA026,First : Break,2001
ARQFM4I1187B9985A4,35.21962,North Carolina,-80.01955,Evan Olson,204.90404,1,SORGCWU12A8C145761,Not What I Wanted (song heard in Felicity_ Ed_),0
ARHCMMP1187B988EAD,,,,Kirk Franklin & The Family,272.43057,1,SOGNFKK12AAF3B3325,The Night That Christ Was Born,1998
ARF2EHS1187B994F4E,36.16778,"Nashville, Tennessee",-86.77836,Kings Of Leon,212.97587,1,SOANUME12A8C1368DF,Day Old Blues,2004
ARXGZ2L1187B9B687D,,,,VAST,226.24608,1,SOPQJWP12A670212C5,I Don't Have Anything,2000
ARBKMHZ11F4C843491,,,,Dakis,134.39955,1,SONUULR12A8C137C3E,Tha Mino Pia Sto Parelthon (2005 Digital Remaster),0
AR6BJ1V1187B9AE3B7,,"London, England",,Fleetwood Mac,217.28608,1,SOILLIE12A8AE472F5,Horton's Boogie Woogie,0
AR5Z3L01187B99C5A9,,"Buffalo, NY",,Cannibal Corpse,268.22485,1,SOCTRVF12AB018559E,Vomit the Soul,1991
AR3793X1187FB50CB3,,"Middlesbrough, England",,Chris Rea,467.3824,1,SOXMJOG12A6D4F9889,'Til The Morning,2006
ARTUHE91187FB421DA,,"Sydney, Australia",,Angus & Julia Stone,262.16444,1,SODAOGM12AB018569C,Hush,2010
ARWGMN71187B992DBB,58.59232,Estonia,25.80695,Rondellus,373.49832,1,SOQLPAU12A58A79D3D,A National Acrobat (Funambulus Domesticus),0
ARFK4281187FB5C811,,,,Vox Dei,197.04118,1,SOHPUUH12A8C137C12,A Nadie Le Interesa Si Quedás Atrás (Total Que...),1974
ARUSOMY1187FB4D3B4,,"Pittsburgh, PA",,Anti-Flag,175.25506,1,SOQVVEE12AB01843C3,Tearing Everyone Down,1998
AR3O66A1187FB39519,40.99471,Pennsylvania,-77.60454,Sinch,300.72118,1,SOUBHGD12A8AE4685D,Plasma (Album Version),2002
ARWPYQI1187FB4D55A,53.45644,"Newton-le-Willows, Merseyside, England",-2.63265,Rick Astley,225.4624,1,SONLPSN12A8AE4711C,You Move Me,1987
ARTLZQW1187B9AC583,,"San Francisco, CA",,Testament,272.45669,1,SOJXLEG12AB018834A,Raging Waters  (LP Version),0
AR7PPJV1187FB397CC,,,,The James Taylor Quartet,283.37587,1,SOKBJDL12A8C145D66,The Obsession,2003
ARYJ6RP1187B9B3827,36.16778,"Nashville, TN",-86.77836,Cindy Morgan,210.70322,1,SOAELDS12A8AE47F30,Need (LP Version),0
ARGUSVR1187B9AD15E,35.78551,"Raleigh, NC",-78.64267,Whiskeytown,184.55465,1,SOJGYDC12A8C13C435,My Heart Is Broken,2008
ARFULGF1187FB5690C,42.31256,"Boston, MA",-71.08868,Galaxie 500,222.79791,1,SODQBJR12AB01886FA,Them,0
AREXE9R1187FB4950F,,,,DJ Dextro,391.83628,1,SOZFPZX12AC3DF6427,JUST GIVE ME EVERYTHING,0
ARF2QUN1187B9A7204,52.37312,"Amsterdam, HD",4.89319,Trijntje Oosterhuis,289.25342,1,SOAIGHO12A8C13B2B9,They Can't Take That Away From Me (Live),0
ARGADUL1187B9A0399,,,,Vicky Beeching,214.83057,1,SOEQFQY12A6D4FBEBD,Created To Worship (EP Version),2005
AR62BB21187B9AC83D,42.31256,Boston,-71.08868,The Breeders,148.32281,1,SOWDSRJ12A6D4F72DA,Opened,1990
ARYL07I1187B9A034B,49.05067,"Pontoise, France",2.10067,Anis,204.43383,1,SOKWXZO12AAA8C902D,O Mon Amour,2008
ARLIIVS1187FB5583B,39.29055,"Baltimore, MD",-76.6096,Philip Glass,93.33506,1,SOGVTFI12A8C13F248,Left Alone...,2007
ARIHE7O1187FB47DED,,"Atlanta, Georgia",,The Streets,213.26322,1,SOBHIRQ12A6D4F859A,When You Wasn't Famous [Professor Green Version],0
AROUUTS1187FB36EF9,33.6671,"Orange County, CA",-117.76505,As Hope Dies,297.74322,1,SOLQHFS12AB017B426,Letters Of Our Existence,0
AR4UYK91187FB36122,51.4536,"Lewisham, London, England",-0.01802,David Sylvian,280.68526,1,SOFWLUE12A6D4F887C,Taking The Veil (2003 Digital Remaster),1986
ARXFPEH12509411E70,,,,Hip Hop Pantsula,241.05751,1,SOCEKIR12AB0180C18,Ke Tswa Hole,0
AR4NREB1187B9AEDAC,40.71455,"New York, NY",-74.00712,Mink DeVille,173.92281,1,SOIEKLM12AB01896EC,Heaven Stood Still,1980
ARNV5OQ1187FB531D5,,,,Bandabardò,203.25832,1,SONASZJ12AB0184B51,Viva la campagna,2008
ARDEDPG1187B9B937B,,,,Slaughter,247.06567,1,SOIOOXB12A81C22E15,Tales Of The Macabre,0
ARUYSRB1187B993DBE,,CANADA - Ontario,,Sten,450.84689,1,SODRMCM12AB01852AB,City of Dust,2008
AR5LZJD1187FB4C5E5,35.66693, NC,-80.46935,Britt Nicole,220.36853,1,SOQNPQX12A8C135E46,Set The World On Fire,2007
ARMDFMP1187B99F87E,,,,Full Flava,230.922,1,SOQICNN12A8C13F044,Make You Mine (feat Donna Gardier),0
ARNQFRF1187FB3AD23,,Mass. - Boston,,Marissa Nadler,214.36036,1,SOGSAOF12A8AE46237,Mr John Lee (Velveteen Rose),2006
ARVV4Y41187B995F04,,,,Deepest Blue,514.45506,1,SOCIKSJ12AB018BEAB,Is It A Sin,2004
ARK29AD1187FB45C1A,,,,Terrorizer,236.32934,1,SODTKZI12A67ADA701,Mayhem,2006
AREY3RN1187B993C5F,29.95369,"New Orleans, LA",-90.07771,Goatwhore,224.86159,1,SOXVULB12AB0184DD5,A Closure in Infinity,2003
AR4WP491187B9A9139,40.71455,"New York, NY",-74.00712,Dawn Landes,241.84118,1,SOASTTT12A8C135CD4,You Alone,2005
ARYJSY01187B9B7C65,,"Locust Ridge, TN",,Dolly Parton,166.24281,1,SOYEFDU12A6310F400,When Jesus Comes Calling For Me,1998
ARI66OL1187B9AFA5B,39.29055,"Baltimore, MD",-76.6096,Wilderness,343.77098,1,SOVVZME12A6D4F8B91,Fever Pitch (Album Version),2006
AR83W3J1187B9A980E,35.78551,Raleigh NC,-78.64267,Chatham County Line,279.14404,1,SOXBTSG12AB017CC5B,By the Riverside,2006
ARIK43K1187B9AE54C,,"Beverly Hills, CA",,Lionel Richie,296.09751,1,SONFKVB12A6D4FBA9A,In My Dreams,2004
ARM0P6Z1187FB4D466,,"Sheffield, South Yorkshire, Engla",,Arctic Monkeys,193.43628,1,SODKJWI12A8151BD74,From The Ritz To The Rubble,2004
ARHO2OV1187FB4C782,41.88415,"Chicago, IL",-87.63241,Glenn Underground,433.42322,1,SOIFJCG12AAF3B4250,Contraversy,0
ARDZJ561187B99A436,,,,Hausmylly,213.002,1,SOKAQRE12A6D4F875D,RAKKAUTTA VAIN,1994
ARTTAXP123E29C2168,44.81651,"Eau Claire, Madison, Milwukee, WI",-91.50123,Volcano Choir,170.34404,1,SOOQWOV12AC468B7A4,Dote,2009
ARI40XE1187FB54820,,,,Jorn,219.6371,1,SOUFYCW12A8C132BCB,Big,2007
ARD7I1Q1187B991550,,,,Terra Naomi,238.91546,1,SOQQAMM12A6D4FA51C,Up Here,2005
ARY35JW1187B998233,,,,'68 Comeback,167.73179,1,SOZONNW12AC907528B,The Wall,0
ARGRDHI1187B9B93F0,,"St. Matthews, SC",,James Blood Ulmer,359.65342,1,SOMTQGN12A8C133FB2,Sad Days_ Lonely Nights,0
ARAOHQP122988F48CA,,,,Los Twang Marvels,111.38567,1,SOXRGMH12AB0184252,Somos Los Twang! Marvels,0
ARWMFZH11C8A4219E0,42.49981,"Sioux City, IA",-96.42094,For Today,308.97587,1,SORQIMO12A8C143553,With A Passion Burning,2008
AR09K481187FB36348,53.79449,Leeds,-1.54658,The Lodger,184.60689,1,SOWAYHX12A8AE45393,A Hero's Welcome,2008
ARAI2ZO1187B9A0536,,,,Catupecu Machu,322.35057,1,SOUXDZD12AB018AC5C,Abstracto,0
ARWD82K1187B98CFF2,,Richmond VA,,Cracker,380.86485,1,SOPWGTF12A58A7D658,Dr. Bernice,1992
AR91PUO1187FB39361,54.31407,"North Weazy, UK",-2.23001,Say No More,206.15791,1,SOOCARR12A58A7E90A,Honestly,2008
AR04NH21187FB4485B,,,,Demise Of Eros,258.82077,1,SOWALBL12AB018673C,Reach For The Sky_ Punk,2006
ARI9DDK1187FB4FD68,51.77045,"Rural Essex (Amongst the Trees), UK",0.64255,Soprano,82.80771,1,SOUSDPS12A6D4F9F19,Donc,2007
ARLE7141187B9B7EA4,38.98424,BARBERÀ DEL VALLÉS,-0.55658,The Barbarians,136.35873,1,SOMWPPQ12AB0180E33,Are You A Boy Or Are You A Girl?,0
ARI8U521187B9A8B97,,,,Tommy Guerrero,195.65669,1,SOESMFI12AF72AA48C,100 Years,2000
AR2O84Q1187FB5BF74,,,,Salt The Wound,96.65261,1,SOVKFKF12A8C14348A,The Beginning,2008
ARJTYAT1187FB51ABA,,,,Soziedad Alkoholika,144.95302,1,SOVDPPX12AB0187668,El Maximo Daño,2000
ARWRMUE1187B9AC2CB,,"London, England",,Groove Armada;Groove Armada featuring Stush and Red Rat,202.03057,1,SODDUUB12A58A7D052,Get Down,2007
